Date,Open,High,Low,Close,Adj Close,Volume
2001-04-12,116.30000305175781,118.94000244140625,115.95999908447266,118.8499984741211,77.00872039794922,9233200
2001-04-16,118.29000091552734,118.88999938964844,116.91000366210938,117.5999984741211,76.19879150390625,7350000
2001-04-17,117.30999755859375,119.66000366210938,117.0199966430664,119.26000213623047,77.27438354492188,10924700
2001-04-18,121.05999755859375,126.0,120.69000244140625,124.0,80.34564208984375,32481600
2001-04-19,124.25,125.83999633789062,123.58000183105469,125.6500015258789,81.41474151611328,13809900
2001-04-20,124.9000015258789,125.4000015258789,123.66000366210938,124.5,80.66963958740234,7626700
2001-04-23,123.6500015258789,123.88999938964844,121.91000366210938,122.23999786376953,79.20525360107422,8451800
2001-04-24,122.5199966430664,123.6500015258789,121.0999984741211,121.58000183105469,78.77759552001953,10044700
2001-04-25,121.41999816894531,123.66999816894531,120.94999694824219,123.16999816894531,79.807861328125,8249000
2001-04-26,123.7300033569336,125.22000122070312,123.5,123.72000122070312,80.16423034667969,10590400
2001-04-27,124.91999816894531,125.83999633789062,124.19999694824219,125.77999877929688,81.49899291992188,7938700
2001-04-30,126.44999694824219,127.2699966430664,124.66999816894531,126.66000366210938,82.06917572021484,10766900
2001-05-01,125.06999969482422,127.1500015258789,124.5999984741211,127.05000305175781,82.32188415527344,10578000
2001-05-02,127.41000366210938,127.69000244140625,126.0,126.81999969482422,82.17284393310547,9572900
2001-05-03,126.12999725341797,126.1500015258789,124.22000122070312,125.20999908447266,81.1296615600586,9926200
2001-05-04,123.6500015258789,127.3499984741211,123.44000244140625,127.33999633789062,82.5097885131836,12145300
2001-05-07,126.86000061035156,127.37999725341797,126.2300033569336,126.23999786376953,81.79704284667969,7185200
2001-05-08,126.86000061035156,127.0999984741211,125.55999755859375,126.18000030517578,81.7581787109375,6952600
2001-05-09,125.25,126.55000305175781,125.05999755859375,125.6500015258789,81.41474151611328,9507400
2001-05-10,127.26000213623047,127.5,125.7699966430664,126.0199966430664,81.65448760986328,6872400
2001-05-11,126.0,126.48999786376953,124.4000015258789,125.1500015258789,81.09078216552734,7734400
2001-05-14,124.9000015258789,125.44000244140625,124.45999908447266,125.4000015258789,81.25279235839844,7914000
2001-05-15,125.55000305175781,126.5,124.8499984741211,125.9800033569336,81.62858581542969,9782200
2001-05-16,124.83999633789062,129.1999969482422,124.62000274658203,128.9499969482422,83.55299377441406,14909000
2001-05-17,129.0,130.0800018310547,128.55999755859375,129.14999389648438,83.68258666992188,11824600
2001-05-18,129.08999633789062,129.74000549316406,128.10000610351562,129.74000549316406,84.06490325927734,6683100
2001-05-21,129.83999633789062,131.83999633789062,129.14999389648438,131.64999389648438,85.30245971679688,11531500
2001-05-22,131.8300018310547,132.08999633789062,131.07000732421875,131.47999572753906,85.19230651855469,8342700
2001-05-23,131.0500030517578,131.0500030517578,129.25,129.25,83.74739074707031,12330800
2001-05-24,129.47000122070312,130.0,128.5500030517578,129.6300048828125,83.9936294555664,7902800
2001-05-25,129.64999389648438,129.6999969482422,127.9000015258789,128.10000610351562,83.00223541259766,7425000
2001-05-29,128.22000122070312,128.35000610351562,126.9000015258789,127.08000183105469,82.34135437011719,9003900
2001-05-30,126.58999633789062,127.08999633789062,125.0,125.30000305175781,81.18795776367188,10041800
2001-05-31,125.43000030517578,126.76000213623047,125.26000213623047,125.94999694824219,81.60913848876953,9874200
2001-06-01,126.19999694824219,127.0999984741211,125.12000274658203,126.7300033569336,82.11456298828125,8848300
2001-06-04,126.80000305175781,127.43000030517578,126.08000183105469,127.33999633789062,82.5097885131836,5623500
2001-06-05,127.48999786376953,129.22999572753906,127.2699966430664,128.8000030517578,83.4557876586914,9115400
2001-06-06,128.8300018310547,128.8300018310547,127.36000061035156,127.7300033569336,82.76249694824219,12064900
2001-06-07,127.05000305175781,128.35000610351562,127.0,128.19000244140625,83.06059265136719,7355300
2001-06-08,127.69999694824219,127.87000274658203,126.13999938964844,127.0,82.28949737548828,8170600
2001-06-11,126.70999908447266,126.98999786376953,125.41000366210938,126.0999984741211,81.70633697509766,7012200
2001-06-12,124.86000061035156,126.73999786376953,124.04000091552734,125.87999725341797,81.56378173828125,9364400
2001-06-13,126.16999816894531,126.58000183105469,124.6500015258789,124.80000305175781,80.864013671875,7629400
2001-06-14,124.18000030517578,124.30000305175781,121.75,122.0,79.04974365234375,12603000
2001-06-15,120.91000366210938,122.4000015258789,120.4000015258789,121.8499984741211,79.17709350585938,16821100
2001-06-18,121.6500015258789,122.44000244140625,120.91000366210938,121.26000213623047,78.7937240600586,11368300
2001-06-19,122.37999725341797,122.88999938964844,120.88999938964844,121.79000091552734,79.13811492919922,7732300
2001-06-20,121.19000244140625,122.86000061035156,121.0999984741211,122.43000030517578,79.55400085449219,8787200
2001-06-21,122.22000122070312,124.30999755859375,122.1500015258789,123.81999969482422,80.45719146728516,12259100
2001-06-22,123.48999786376953,123.58999633789062,122.16000366210938,122.8499984741211,79.82694244384766,12212000
2001-06-25,123.27999877929688,123.44000244140625,121.5,121.72000122070312,79.09261322021484,8406800
2001-06-26,120.9000015258789,122.38999938964844,120.56999969482422,121.55000305175781,78.982177734375,8005800
2001-06-27,121.5999984741211,122.23999786376953,120.91000366210938,121.4800033569336,78.93669891357422,10105100
2001-06-28,122.0,123.94000244140625,121.93000030517578,122.1500015258789,79.37203979492188,10269300
2001-06-29,122.80000305175781,124.01000213623047,122.26000213623047,122.5999984741211,79.66446685791016,9824200
2001-07-02,122.80000305175781,124.31999969482422,122.62000274658203,124.12999725341797,80.65864562988281,8522200
2001-07-03,123.9800033569336,124.0999984741211,123.05000305175781,124.0999984741211,80.63915252685547,3303100
2001-07-05,123.06999969482422,123.6500015258789,121.66000366210938,121.68000030517578,79.06661987304688,5517900
2001-07-06,121.30999755859375,121.48999786376953,119.05000305175781,119.05000305175781,77.35769653320312,11665900
2001-07-09,119.48999786376953,120.54000091552734,119.19999694824219,119.69999694824219,77.7800521850586,8339300
2001-07-10,120.29000091552734,120.63999938964844,118.20999908447266,118.26000213623047,76.84437561035156,8630700
2001-07-11,118.0999984741211,118.88999938964844,117.08999633789062,118.37999725341797,76.9223403930664,15328600
2001-07-12,119.5,121.47000122070312,119.30999755859375,121.19000244140625,78.7482681274414,12002800
2001-07-13,120.83999633789062,122.31999969482422,120.62000274658203,122.23999786376953,79.43053436279297,10433800
2001-07-16,121.7699966430664,122.27999877929688,120.29000091552734,120.70999908447266,78.43632507324219,6915300
2001-07-17,120.19999694824219,121.94999694824219,119.83000183105469,121.83999633789062,79.17059326171875,7469800
2001-07-18,120.55999755859375,121.63999938964844,120.05999755859375,121.01000213623047,78.63129425048828,7709300
2001-07-19,122.18000030517578,122.9800033569336,120.76000213623047,122.06999969482422,79.320068359375,10082900
2001-07-20,121.1500015258789,121.94000244140625,120.91999816894531,121.33999633789062,78.84571838378906,6705800
2001-07-23,121.80000305175781,121.87999725341797,118.94999694824219,118.94999694824219,77.29273223876953,8065200
2001-07-24,119.0,119.19999694824219,116.75,117.80000305175781,76.54544067382812,12269000
2001-07-25,117.91999816894531,119.4800033569336,117.45999908447266,119.0999984741211,77.39017486572266,12088500
2001-07-26,119.05999755859375,120.8499984741211,118.55999755859375,120.3499984741211,78.20240783691406,12898200
2001-07-27,120.83000183105469,121.3499984741211,119.91000366210938,120.80999755859375,78.5013198852539,8478800
2001-07-30,121.19000244140625,121.3499984741211,120.30000305175781,120.8499984741211,78.52731323242188,8547700
2001-07-31,121.0,122.68000030517578,120.80000305175781,121.3499984741211,78.85222625732422,11918100
2001-08-01,121.97000122070312,122.69999694824219,121.55000305175781,122.11000061035156,79.34606170654297,11940800
2001-08-02,123.2300033569336,123.25,121.88999938964844,122.61000061035156,79.67095947265625,11070100
2001-08-03,122.36000061035156,122.36000061035156,120.9000015258789,121.94000244140625,79.23558044433594,10816300
2001-08-06,121.3499984741211,121.51000213623047,120.0999984741211,120.30000305175781,78.16993713378906,8550100
2001-08-07,120.2699966430664,121.19999694824219,119.91000366210938,120.7699966430664,78.475341796875,8865100
2001-08-08,120.12000274658203,121.16000366210938,118.43000030517578,118.52999877929688,77.01981353759766,15183800
2001-08-09,118.69999694824219,118.97000122070312,117.86000061035156,118.87999725341797,77.24723815917969,14118500
2001-08-10,118.80000305175781,119.83999633789062,117.33999633789062,119.29000091552734,77.51363372802734,11173300
2001-08-13,119.5999984741211,119.8499984741211,118.80999755859375,119.31999969482422,77.53312683105469,7431600
2001-08-14,120.13999938964844,120.3499984741211,118.80000305175781,119.2699966430664,77.50067138671875,13178100
2001-08-15,119.2300033569336,119.61000061035156,118.08000183105469,118.23999786376953,76.83132934570312,8520600
2001-08-16,117.80000305175781,118.75,117.0,118.6500015258789,77.09778594970703,10734700
2001-08-17,117.6500015258789,117.87000274658203,116.01000213623047,116.75,75.8631591796875,11604600
2001-08-20,116.80000305175781,117.9000015258789,116.55000305175781,117.83000183105469,76.56493377685547,10417400
2001-08-21,117.80000305175781,118.54000091552734,115.80000305175781,115.81999969482422,75.25887298583984,14480800
2001-08-22,116.75,117.43000030517578,115.77999877929688,117.0199966430664,76.03862762451172,11752300
2001-08-23,116.95999908447266,117.5199966430664,116.48999786376953,116.5999984741211,75.76570129394531,8744100
2001-08-24,117.20999908447266,119.12999725341797,116.73999786376953,119.0199966430664,77.33821105957031,11687700
2001-08-27,118.97000122070312,119.19999694824219,118.26000213623047,118.30999755859375,76.8768310546875,7425100
2001-08-28,118.27999877929688,118.48999786376953,116.58000183105469,116.58000183105469,75.75270080566406,12046600
2001-08-29,117.12999725341797,117.18000030517578,115.16999816894531,115.54000091552734,75.07693481445312,16180000
2001-08-30,114.8499984741211,115.73999786376953,112.04000091552734,113.31999969482422,73.63438415527344,17692600
2001-08-31,113.4000015258789,114.7699966430664,113.12999725341797,114.1500015258789,74.17375183105469,15985400
2001-09-04,113.8499984741211,116.16999816894531,113.37000274658203,113.41999816894531,73.69935607910156,24473400
2001-09-05,113.69999694824219,114.19000244140625,111.94999694824219,113.69999694824219,73.88130187988281,21477100
2001-09-06,112.6500015258789,113.30000305175781,110.7699966430664,110.7699966430664,71.97746276855469,21653000
2001-09-07,110.0199966430664,111.25,108.62999725341797,108.72000122070312,70.64532470703125,33133900
2001-09-10,107.69999694824219,110.3499984741211,107.69999694824219,110.05000305175781,71.50955200195312,23408700
2001-09-17,101.0,106.4000015258789,100.0,104.30000305175781,67.7732925415039,32388700
2001-09-18,104.33000183105469,105.30000305175781,103.36000061035156,104.05000305175781,67.61083221435547,22029200
2001-09-19,104.0999984741211,104.5,98.55999755859375,101.94999694824219,66.24623107910156,42771800
2001-09-20,100.4000015258789,101.80999755859375,98.55999755859375,98.70999908447266,64.14093780517578,36210900
2001-09-21,94.27999877929688,98.98999786376953,93.80000305175781,97.27999877929688,63.44889831542969,49782100
2001-09-24,99.72000122070312,101.16000366210938,99.05999755859375,100.69999694824219,65.67949676513672,25549600
2001-09-25,100.75,102.0,99.9000015258789,101.75,66.36437225341797,25466200
2001-09-26,102.3499984741211,102.4000015258789,100.43000030517578,101.38999938964844,66.12959289550781,18587500
2001-09-27,101.25,102.29000091552734,100.0,102.2699966430664,66.70355987548828,20536800
2001-09-28,102.9800033569336,109.62000274658203,102.5,104.44000244140625,68.1188735961914,21687200
2001-10-01,103.9000015258789,104.31999969482422,102.83000183105469,104.2699966430664,68.00800323486328,20457400
2001-10-02,104.0,105.58000183105469,103.6500015258789,105.58000183105469,68.86243438720703,19833100
2001-10-03,104.5999984741211,107.87999725341797,104.3499984741211,107.3499984741211,70.01689147949219,32045800
2001-10-04,108.29000091552734,108.97000122070312,106.75,107.44000244140625,70.0755844116211,32674100
2001-10-05,107.25,107.62000274658203,105.5199966430664,107.2300033569336,69.93856811523438,29796100
2001-10-08,106.2699966430664,107.30000305175781,105.87000274658203,106.52999877929688,69.4820327758789,12970300
2001-10-09,106.61000061035156,106.75,105.5999984741211,105.95999908447266,69.11026763916016,15976300
2001-10-10,105.80000305175781,108.55000305175781,105.5199966430664,108.31999969482422,70.64952850341797,19987400
2001-10-11,108.94999694824219,110.30000305175781,108.94999694824219,110.0,71.74526977539062,23006300
2001-10-12,109.1500015258789,109.88999938964844,107.30000305175781,109.5,71.41915130615234,31360500
2001-10-15,108.62999725341797,109.44999694824219,108.05999755859375,109.30000305175781,71.28872680664062,16873000
2001-10-16,109.80000305175781,110.61000061035156,108.94999694824219,109.98999786376953,71.73871612548828,15877100
2001-10-17,111.06999969482422,111.1500015258789,107.6500015258789,107.6500015258789,70.21253967285156,28542300
2001-10-18,107.81999969482422,108.16000366210938,106.75,107.41999816894531,70.06253051757812,16510000
2001-10-19,107.0,107.91000366210938,106.01000213623047,107.3499984741211,70.01689147949219,21912500
2001-10-22,107.30000305175781,109.56999969482422,107.20999908447266,109.47000122070312,71.39962768554688,17540600
2001-10-23,109.95999908447266,110.27999877929688,108.37999725341797,108.91000366210938,71.03436279296875,22062500
2001-10-24,108.9800033569336,109.44999694824219,108.22000122070312,108.62000274658203,70.84522247314453,16065200
2001-10-25,107.44999694824219,110.5999984741211,106.73999786376953,110.56999969482422,72.11705780029297,27467900
2001-10-26,109.94999694824219,111.79000091552734,109.66999816894531,110.31999969482422,71.95394897460938,18623300
2001-10-29,110.16000366210938,110.55000305175781,107.44999694824219,107.44999694824219,70.08212280273438,18727500
2001-10-30,107.3499984741211,107.69999694824219,105.55999755859375,106.16000366210938,69.24073028564453,26178600
2001-10-31,106.9000015258789,107.86000061035156,105.80000305175781,105.80000305175781,69.00589752197266,28124200
2001-11-01,106.5999984741211,109.01000213623047,105.69999694824219,108.51000213623047,70.77346801757812,29806800
2001-11-02,108.44000244140625,109.37999725341797,107.87000274658203,109.25,71.25611114501953,17575900
2001-11-05,110.12000274658203,111.08999633789062,109.94999694824219,110.68000030517578,72.18883514404297,15929500
2001-11-06,110.3499984741211,112.4800033569336,109.8499984741211,112.4000015258789,73.3106460571289,23245800
2001-11-07,111.7699966430664,113.12000274658203,111.63999938964844,112.25,73.21281433105469,19716000
2001-11-08,112.87000274658203,114.08000183105469,111.9000015258789,112.5999984741211,73.44104766845703,22563500
2001-11-09,112.25,112.95999908447266,111.44000244140625,112.72000122070312,73.51937103271484,15895800
2001-11-12,111.0,112.6500015258789,110.0,112.02999877929688,73.06928253173828,26068800
2001-11-13,113.44000244140625,114.55000305175781,113.18000030517578,114.55000305175781,74.71294403076172,15296200
2001-11-14,115.16999816894531,115.4000015258789,113.70999908447266,114.66000366210938,74.78468322753906,17571300
2001-11-15,114.37000274658203,115.18000030517578,113.93000030517578,114.87000274658203,74.92161560058594,19470200
2001-11-16,115.08000183105469,115.0999984741211,113.4000015258789,114.36000061035156,74.58901977539062,18134900
2001-11-19,114.91999816894531,115.8499984741211,114.44999694824219,115.7699966430664,75.50862121582031,13625400
2001-11-20,115.37000274658203,115.80000305175781,114.63999938964844,114.80000305175781,74.87596893310547,16209700
2001-11-21,114.5,114.66999816894531,113.51000213623047,114.04000091552734,74.3802719116211,11470200
2001-11-23,114.04000091552734,115.75,114.0,115.68000030517578,75.44998168945312,6717100
2001-11-26,115.75,116.33999633789062,115.06999969482422,115.93000030517578,75.61299896240234,13726000
2001-11-27,115.62000274658203,116.9000015258789,114.08999633789062,115.43000030517578,75.2868881225586,19261400
2001-11-28,114.73999786376953,115.16999816894531,113.25,113.33999633789062,73.92371368408203,20195500
2001-11-29,113.66000366210938,114.91999816894531,113.0,114.87000274658203,74.92161560058594,16354700
2001-11-30,114.4000015258789,114.91000366210938,114.0199966430664,114.05000305175781,74.38682556152344,13680300
2001-12-03,113.6500015258789,114.08000183105469,113.01000213623047,113.37000274658203,73.94329833984375,15220400
2001-12-04,113.91999816894531,115.30000305175781,113.3499984741211,115.29000091552734,75.19560241699219,17239900
2001-12-05,115.61000061035156,118.0,115.55999755859375,117.4000015258789,76.57176208496094,25204000
2001-12-06,117.33999633789062,117.94000244140625,116.93000030517578,117.33999633789062,76.53264617919922,17972900
2001-12-07,116.9000015258789,117.08999633789062,115.69999694824219,116.55999755859375,76.02392578125,18857800
2001-12-10,115.8499984741211,116.38999938964844,114.3499984741211,114.37999725341797,74.60205078125,13862700
2001-12-11,114.9000015258789,115.72000122070312,113.9000015258789,114.1500015258789,74.4520492553711,20833300
2001-12-12,114.55000305175781,114.77999877929688,113.11000061035156,114.27999877929688,74.53681945800781,16171500
2001-12-13,113.44999694824219,113.69999694824219,112.04000091552734,112.05999755859375,73.08887481689453,19026700
2001-12-14,112.33000183105469,113.48999786376953,112.0,113.12999725341797,73.78672790527344,16721900
2001-12-17,112.98999786376953,114.36000061035156,112.9000015258789,114.30000305175781,74.54984283447266,13925900
2001-12-18,114.62999725341797,115.1500015258789,114.33999633789062,114.9800033569336,74.993408203125,13663700
2001-12-19,114.08999633789062,115.91999816894531,114.0,115.79000091552734,75.5217056274414,20143400
2001-12-20,115.5,115.80000305175781,114.55000305175781,114.6500015258789,74.77814483642578,14867900
2001-12-21,115.02999877929688,115.06999969482422,114.19999694824219,114.94999694824219,75.23169708251953,14037700
2001-12-24,114.83000183105469,115.04000091552734,114.61000061035156,114.7300033569336,75.08769989013672,5728800
2001-12-26,114.6500015258789,116.20999908447266,114.6500015258789,115.36000061035156,75.50003814697266,10304800
2001-12-27,115.30000305175781,116.08000183105469,115.25,116.05999755859375,75.9581527709961,9407300
2001-12-28,116.29000091552734,116.75,115.91999816894531,116.0,75.91891479492188,10593800
2001-12-31,116.1500015258789,116.38999938964844,114.2300033569336,114.30000305175781,74.80628204345703,14619500
2002-01-02,115.11000061035156,115.75,113.80999755859375,115.52999877929688,75.61131286621094,18651900
2002-01-03,115.6500015258789,116.94999694824219,115.54000091552734,116.83999633789062,76.46866607666016,15743000
2002-01-04,117.16999816894531,117.9800033569336,116.55000305175781,117.62000274658203,76.97914123535156,20140700
2002-01-07,117.69999694824219,117.98999786376953,116.55999755859375,116.79000091552734,76.4359130859375,13106500
2002-01-08,116.79000091552734,117.05999755859375,115.97000122070312,116.5199966430664,76.25921630859375,12683700
2002-01-09,116.68000030517578,117.77999877929688,115.33999633789062,115.56999969482422,75.637451171875,16610300
2002-01-10,115.69000244140625,116.3499984741211,115.30000305175781,116.08000183105469,75.97126007080078,12823400
2002-01-11,116.20999908447266,116.27999877929688,114.69999694824219,114.94000244140625,75.22513580322266,13708400
2002-01-14,114.6500015258789,114.83999633789062,113.95999908447266,114.22000122070312,74.75397491455078,12301100
2002-01-15,114.55000305175781,115.38999938964844,113.9000015258789,115.1500015258789,75.36258697509766,20219900
2002-01-16,114.30000305175781,114.4000015258789,112.69000244140625,112.81999969482422,73.83767700195312,17067000
2002-01-17,113.76000213623047,114.23999786376953,113.4000015258789,113.66999816894531,74.39398956298828,17283400
2002-01-18,113.0,113.8499984741211,112.66999816894531,113.1500015258789,74.05363464355469,17028000
2002-01-22,113.75,113.93000030517578,112.0199966430664,112.37000274658203,73.54312896728516,11689300
2002-01-23,112.62999725341797,113.55000305175781,112.0199966430664,113.2300033569336,74.10602569580078,12438900
2002-01-24,113.63999938964844,114.25,113.31999969482422,113.58000183105469,74.33506774902344,12142800
2002-01-25,113.12000274658203,114.18000030517578,113.04000091552734,113.55000305175781,74.31546020507812,12810700
2002-01-28,113.9000015258789,114.19000244140625,112.91999816894531,113.86000061035156,74.518310546875,10589200
2002-01-29,113.8499984741211,114.12999725341797,110.05000305175781,110.27999877929688,72.1753158569336,27720800
2002-01-30,110.38999938964844,113.38999938964844,108.4000015258789,111.87000274658203,73.21591186523438,34711800
2002-01-31,112.1500015258789,113.30000305175781,111.62000274658203,113.18000030517578,74.07331848144531,19909200
2002-02-01,113.08999633789062,113.30000305175781,112.16999816894531,112.6500015258789,73.72640991210938,15838500
2002-02-04,112.2300033569336,112.2300033569336,109.44000244140625,109.8499984741211,71.89388275146484,24243400
2002-02-05,109.4000015258789,110.48999786376953,108.52999877929688,109.16999816894531,71.44880676269531,33614000
2002-02-06,109.6500015258789,109.73999786376953,108.05999755859375,108.69999694824219,71.14124298095703,29486000
2002-02-07,108.72000122070312,109.86000061035156,108.0,108.0199966430664,70.69618225097656,23445400
2002-02-08,108.62999725341797,110.75,108.30000305175781,110.08999633789062,72.05095672607422,19277800
2002-02-11,110.05000305175781,111.63999938964844,109.81999969482422,111.44000244140625,72.93450164794922,18792400
2002-02-12,110.95999908447266,111.70999908447266,110.02999877929688,111.08999633789062,72.70542907714844,13942500
2002-02-13,111.4800033569336,112.54000091552734,111.3499984741211,112.2699966430664,73.47772216796875,16781100
2002-02-14,112.51000213623047,112.97000122070312,111.58999633789062,112.05999755859375,73.34024810791016,20453800
2002-02-15,112.1500015258789,112.23999786376953,110.70999908447266,110.88999938964844,72.57453918457031,18366800
2002-02-19,110.1500015258789,110.29000091552734,108.61000061035156,108.76000213623047,71.18051147460938,15988100
2002-02-20,109.05000305175781,110.58999633789062,107.81999969482422,110.58999633789062,72.3781967163086,29242800
2002-02-21,109.93000030517578,110.62999725341797,108.26000213623047,108.30000305175781,70.87944030761719,26288600
2002-02-22,108.3499984741211,109.94000244140625,107.87000274658203,109.63999938964844,71.7564697265625,26572900
2002-02-25,109.73999786376953,111.80999755859375,109.69999694824219,111.44999694824219,72.94105529785156,17458700
